"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.Madrid","TMIN.NewYork","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.Frankfurt","TMIN.Chicago","TMIN.LosAngeles","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.Madrid","TMAX.NewYork","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.Frankfurt","TMAX.Chicago","TMAX.LosAngeles","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.Madrid","PRCP.NewYork","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.Frankfurt","PRCP.Chicago","PRCP.LosAngeles"
"105",1989-04-15,6,NA,9,16,1,8,7,9,3,12,25,12,NA,NA,NA,NA,18,NA,15,20,12,16,9,22,16,22,31,22,NA,NA,NA,NA,0,0,4,0,0,1,358,96,3,10,NA,5,NA,NA,NA,NA
"106",1989-04-16,4,NA,5,18,6,5,8,6,7,9,NA,14,NA,NA,NA,NA,14,NA,22,21,10,13,12,12,14,14,28,23,NA,NA,NA,NA,0,3,0,0,32,0,117,218,16,0,NA,105,NA,NA,NA,NA
"107",1989-04-17,1,NA,9,20,6,3,7,5,6,8,NA,13,NA,NA,NA,NA,15,NA,24,22,12,15,23,13,14,14,NA,21,NA,NA,NA,NA,0,0,0,NA,8,0,0,50,1,60,NA,0,NA,NA,NA,NA
"108",1989-04-18,-1,NA,13,21,2,4,12,4,7,9,NA,8,NA,NA,NA,NA,18,NA,26,24,9,18,23,14,12,18,31,26,NA,NA,NA,NA,0,14,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA
"109",1989-04-19,1,NA,13,22,2,7,7,6,3,13,NA,10,NA,NA,NA,NA,19,NA,22,27,9,18,18,16,11,22,NA,25,NA,NA,NA,NA,0,17,0,0,0,17,10,2,0,0,NA,0,NA,NA,NA,NA
"110",1989-04-20,7,NA,16,22,5,8,7,8,4,12,NA,10,NA,NA,NA,NA,16,NA,19,28,10,16,18,15,12,24,34,26,NA,NA,NA,NA,43,23,197,0,14,0,0,0,3,0,NA,0,NA,NA,NA,NA
"111",1989-04-21,4,NA,14,23,3,8,10,6,4,14,NA,10,NA,NA,NA,NA,19,NA,24,29,12,20,21,15,9,27,34,21,NA,NA,NA,NA,0,0,154,0,4,0,0,0,38,0,0,0,NA,NA,NA,NA
"112",1989-04-22,6,NA,12,NA,3,9,2,5,5,11,NA,8,NA,NA,NA,NA,21,NA,20,26,11,22,13,15,10,16,34,22,NA,NA,NA,NA,150,28,0,NA,1,28,0,61,106,30,NA,0,NA,NA,NA,NA
"113",1989-04-23,9,NA,9,NA,6,10,1,10,4,11,25,12,NA,NA,NA,NA,18,NA,22,25,9,19,14,16,15,21,33,19,NA,NA,NA,NA,60,50,0,0,5,0,0,6,0,0,51,410,NA,NA,NA,NA
"114",1989-04-24,8,NA,10,18,2,10,3,7,6,11,NA,13,NA,NA,NA,NA,14,NA,23,25,6,12,17,16,18,21,32,22,NA,NA,NA,NA,6,38,0,0,96,55,0,169,191,0,NA,190,NA,NA,NA,NA
"115",1989-04-25,8,NA,12,NA,1,8,8,6,6,9,24,9,NA,NA,NA,NA,15,NA,27,22,10,14,19,11,8,15,32,16,NA,NA,NA,NA,62,31,0,NA,42,166,0,135,111,0,NA,0,NA,NA,NA,NA
"116",1989-04-26,3,NA,12,19,-1,4,11,4,4,9,NA,6,NA,NA,NA,NA,11,NA,23,23,10,12,23,12,10,17,33,20,NA,NA,NA,NA,70,0,0,NA,50,0,0,2,1,20,NA,40,NA,NA,NA,NA
"117",1989-04-27,0,NA,11,21,4,2,11,6,1,10,24,8,NA,NA,NA,NA,14,NA,20,24,11,15,25,14,9,19,33,23,NA,NA,NA,NA,0,0,0,0,55,0,0,124,102,0,NA,5,NA,NA,NA,NA
"118",1989-04-28,6,NA,11,22,1,10,8,9,4,7,NA,7,NA,NA,NA,NA,19,NA,19,26,9,18,20,14,13,19,32,13,NA,NA,NA,NA,0,0,0,0,0,0,0,2,0,0,NA,5,NA,NA,NA,NA
"119",1989-04-29,2,NA,10,22,7,5,8,9,4,9,24,6,NA,NA,NA,NA,20,NA,22,27,11,21,16,14,15,20,NA,20,NA,NA,NA,NA,2,0,0,0,2,0,89,52,0,0,NA,0,NA,NA,NA,NA
"120",1989-04-30,2,NA,11,23,4,7,8,6,4,10,NA,6,NA,NA,NA,NA,19,NA,26,30,16,19,24,15,16,18,31,23,NA,NA,NA,NA,0,0,0,0,2,0,41,0,0,0,119,0,NA,NA,NA,NA
"121",1989-05-01,1,NA,13,NA,9,7,9,9,6,10,22,12,NA,NA,NA,NA,19,NA,27,26,17,21,14,18,20,20,NA,18,NA,NA,NA,NA,0,0,0,0,4,0,155,0,0,0,0,5,NA,NA,NA,NA
"122",1989-05-02,4,NA,13,23,7,9,9,8,9,10,24,10,NA,NA,NA,NA,22,NA,29,26,21,23,18,18,21,21,NA,25,NA,NA,NA,NA,0,0,0,NA,0,0,246,0,0,0,NA,0,NA,NA,NA,NA
"123",1989-05-03,5,NA,14,NA,7,11,8,7,11,12,NA,9,NA,NA,NA,NA,23,NA,30,24,22,25,17,19,23,20,31,14,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,79,20,NA,NA,NA,NA
"124",1989-05-04,5,NA,15,22,7,11,8,9,12,12,21,8,NA,NA,NA,NA,23,NA,30,25,23,25,22,22,26,21,NA,23,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA
"125",1989-05-05,5,NA,16,21,8,13,11,12,13,13,NA,13,NA,NA,NA,NA,23,NA,27,27,20,25,14,18,26,27,NA,25,NA,NA,NA,NA,0,0,0,0,0,0,203,0,0,0,NA,0,NA,NA,NA,NA
"126",1989-05-06,6,NA,14,21,6,13,13,10,13,15,NA,12,NA,NA,NA,NA,26,NA,28,28,18,28,24,22,19,26,NA,18,NA,NA,NA,NA,0,0,0,0,0,0,122,0,0,0,NA,5,NA,NA,NA,NA
"127",1989-05-07,5,NA,18,22,4,14,7,9,6,12,NA,10,NA,NA,NA,NA,28,NA,23,28,20,29,16,20,17,20,NA,12,NA,NA,NA,NA,0,0,34,0,0,0,0,0,0,0,NA,175,NA,NA,NA,NA
"128",1989-05-08,10,NA,14,23,6,16,6,9,7,12,NA,12,NA,NA,NA,NA,25,NA,24,27,16,27,14,18,21,15,33,22,NA,NA,NA,NA,0,0,0,0,0,13,0,0,0,70,NA,0,NA,NA,NA,NA
"129",1989-05-09,9,NA,13,25,8,14,8,14,10,12,NA,14,NA,NA,NA,NA,27,NA,21,31,16,24,19,20,25,19,32,24,NA,NA,NA,NA,0,0,0,0,0,0,5,50,2,10,89,45,NA,NA,NA,NA
"130",1989-05-10,8,NA,14,26,5,12,8,12,14,14,24,13,NA,NA,NA,NA,25,NA,18,32,17,25,12,19,20,23,32,26,NA,NA,NA,NA,0,0,0,0,1,0,533,34,32,60,NA,0,NA,NA,NA,NA
"131",1989-05-11,10,NA,13,27,7,13,7,12,13,13,25,11,NA,NA,NA,NA,27,NA,17,32,15,25,13,19,18,22,31,18,NA,NA,NA,NA,0,40,8,0,4,0,64,50,40,190,0,445,NA,NA,NA,NA
"132",1989-05-12,9,NA,12,27,6,15,10,12,9,14,NA,11,NA,NA,NA,NA,24,NA,20,32,14,23,18,15,17,21,NA,14,NA,NA,NA,NA,0,55,0,0,5,0,0,19,21,0,0,185,NA,NA,NA,NA
"133",1989-05-13,10,NA,11,NA,6,12,11,12,9,12,NA,14,NA,NA,NA,NA,21,NA,21,31,16,20,21,17,15,16,32,17,NA,NA,NA,NA,10,1,0,0,0,22,0,0,1,90,NA,10,NA,NA,NA,NA
"134",1989-05-14,8,NA,13,NA,8,10,11,8,6,9,24,13,NA,NA,NA,NA,24,NA,26,24,19,24,20,18,17,15,32,23,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,30,NA,0,NA,NA,NA,NA
"135",1989-05-15,10,NA,12,20,6,12,13,8,8,11,NA,9,NA,NA,NA,NA,26,NA,28,23,20,27,23,19,22,18,32,23,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"136",1989-05-16,9,NA,14,22,8,14,13,10,10,13,24,9,NA,NA,NA,NA,27,NA,28,26,20,28,15,18,23,19,NA,23,NA,NA,NA,NA,0,0,0,0,0,0,584,0,0,0,231,0,NA,NA,NA,NA
"137",1989-05-17,11,NA,16,25,8,15,13,10,11,12,NA,14,NA,NA,NA,NA,28,NA,28,29,22,28,26,19,24,23,NA,19,NA,NA,NA,NA,0,0,0,0,0,0,267,0,0,0,0,30,NA,NA,NA,NA
"138",1989-05-18,12,NA,17,24,7,16,14,11,13,14,NA,14,NA,NA,NA,NA,27,NA,26,29,23,29,30,20,26,26,NA,22,NA,NA,NA,NA,2,0,184,0,0,1,0,0,0,0,NA,5,NA,NA,NA,NA
"139",1989-05-19,11,NA,16,24,9,16,14,12,15,14,NA,13,NA,NA,NA,NA,27,NA,24,27,24,28,25,19,27,22,NA,21,NA,NA,NA,NA,0,0,30,NA,0,0,0,1,0,0,NA,80,NA,NA,NA,NA
"140",1989-05-20,10,NA,13,23,10,16,14,13,15,14,NA,14,NA,NA,NA,NA,26,NA,31,26,25,27,29,22,29,20,NA,18,NA,NA,NA,NA,0,0,0,NA,0,0,0,37,0,0,NA,20,NA,NA,NA,NA
"141",1989-05-21,15,NA,13,23,11,16,18,15,16,13,NA,13,NA,NA,NA,NA,25,NA,31,27,25,25,28,17,28,18,NA,24,NA,NA,NA,NA,67,0,0,0,0,0,0,4,0,0,NA,0,NA,NA,NA,NA
"142",1989-05-22,12,NA,15,24,13,13,15,12,17,13,NA,12,NA,NA,NA,NA,20,NA,33,NA,28,24,28,18,27,20,NA,26,NA,NA,NA,NA,126,0,0,0,0,113,0,34,0,0,NA,0,NA,NA,NA,NA
"143",1989-05-23,10,NA,12,25,14,13,13,15,16,13,NA,15,NA,NA,NA,NA,19,NA,28,29,28,18,23,19,28,20,NA,21,NA,NA,NA,NA,102,0,58,NA,0,85,191,73,0,0,NA,70,NA,NA,NA,NA
"144",1989-05-24,10,NA,10,NA,12,11,14,14,16,13,NA,14,NA,NA,NA,NA,16,NA,27,28,22,14,16,22,30,20,NA,27,NA,NA,NA,NA,366,0,0,NA,28,190,178,0,0,0,NA,0,NA,NA,NA,NA
"145",1989-05-25,9,NA,12,21,11,11,14,16,17,14,23,15,NA,NA,NA,NA,22,NA,34,26,18,22,27,23,29,19,29,23,NA,NA,NA,NA,3,0,0,0,0,218,0,0,0,0,211,85,NA,NA,NA,NA
"146",1989-05-26,13,NA,16,NA,9,12,16,13,12,12,24,15,NA,NA,NA,NA,22,NA,35,25,19,20,26,22,19,24,NA,20,NA,NA,NA,NA,0,0,0,0,0,15,0,0,0,0,5,410,NA,NA,NA,NA
"147",1989-05-27,13,NA,20,23,5,13,14,14,11,15,NA,14,NA,NA,NA,NA,18,NA,30,25,19,23,24,19,23,25,NA,25,NA,NA,NA,NA,8,0,0,0,0,99,46,0,0,0,0,0,NA,NA,NA,NA
"148",1989-05-28,12,NA,20,24,4,13,12,16,13,14,NA,13,NA,NA,NA,NA,19,NA,30,29,20,20,23,21,25,22,NA,25,NA,NA,NA,NA,0,0,0,0,0,123,0,0,0,0,NA,0,NA,NA,NA,NA
"149",1989-05-29,11,NA,20,25,10,12,12,15,12,13,NA,15,NA,NA,NA,NA,19,NA,29,31,14,20,26,20,25,24,NA,24,NA,NA,NA,NA,55,8,10,0,0,53,0,41,0,0,NA,70,NA,NA,NA,NA
"150",1989-05-30,12,NA,18,NA,8,12,15,15,14,12,NA,13,NA,NA,NA,NA,20,NA,31,28,15,18,24,18,23,20,32,24,NA,NA,NA,NA,131,1,0,NA,0,14,8,216,0,0,NA,0,NA,NA,NA,NA
"151",1989-05-31,12,NA,20,23,2,12,21,13,7,14,NA,11,NA,NA,NA,NA,21,NA,31,24,14,21,28,18,17,23,NA,27,NA,NA,NA,NA,2,31,7,NA,7,31,0,0,0,0,NA,0,NA,NA,NA,NA
"152",1989-06-01,12,NA,17,23,5,12,22,11,7,16,25,14,NA,NA,NA,NA,21,NA,32,25,14,20,33,18,18,23,32,30,NA,NA,NA,NA,0,0,0,NA,6,42,28,11,0,0,NA,0,NA,NA,NA,NA
"153",1989-06-02,10,NA,17,24,3,12,21,11,8,15,NA,16,NA,NA,NA,NA,21,NA,32,26,12,19,32,18,15,26,28,28,NA,NA,NA,NA,0,0,0,0,0,1,0,76,109,0,0,0,NA,NA,NA,NA
"154",1989-06-03,9,NA,20,24,4,11,18,11,8,16,NA,17,NA,NA,NA,NA,23,NA,32,26,15,20,30,17,17,26,33,29,NA,NA,NA,NA,0,69,0,0,0,0,0,3,21,0,109,0,NA,NA,NA,NA
"155",1989-06-04,8,NA,22,25,4,10,19,12,9,17,NA,16,NA,NA,NA,NA,22,NA,30,29,16,21,29,18,16,26,32,32,NA,NA,NA,NA,0,177,32,0,1,0,23,13,0,120,0,0,NA,NA,NA,NA
"156",1989-06-05,9,NA,19,25,3,11,16,11,6,17,22,17,NA,NA,NA,NA,23,NA,32,30,15,20,26,18,18,25,NA,29,NA,NA,NA,NA,10,0,7,NA,22,0,3,0,9,410,460,0,NA,NA,NA,NA
"157",1989-06-06,10,NA,18,26,7,11,16,9,9,16,24,18,NA,NA,NA,NA,25,NA,27,31,13,22,24,18,15,23,32,30,NA,NA,NA,NA,22,30,8,0,38,0,424,20,164,0,0,0,NA,NA,NA,NA
"158",1989-06-07,11,NA,18,26,9,13,16,12,8,18,NA,19,NA,NA,NA,NA,24,NA,21,31,15,24,18,18,15,29,32,31,NA,NA,NA,NA,0,53,16,0,2,2,140,2,26,0,NA,0,NA,NA,NA,NA
"159",1989-06-08,12,NA,16,26,6,13,18,11,8,15,NA,15,NA,NA,NA,NA,25,NA,27,31,17,24,26,17,18,24,32,29,NA,NA,NA,NA,0,78,231,0,13,0,20,0,0,370,NA,0,NA,NA,NA,NA
"160",1989-06-09,14,NA,18,27,9,13,14,10,9,14,NA,12,NA,NA,NA,NA,25,NA,24,32,20,24,20,20,22,17,31,15,NA,NA,NA,NA,0,0,0,0,1,0,648,48,3,60,NA,120,NA,NA,NA,NA
"161",1989-06-10,10,NA,20,26,11,12,14,13,13,13,24,12,NA,NA,NA,NA,27,NA,26,29,22,26,27,22,21,24,32,15,NA,NA,NA,NA,0,0,0,0,0,0,0,24,39,0,NA,45,NA,NA,NA,NA
"162",1989-06-11,12,NA,18,25,8,17,16,13,12,15,26,12,NA,NA,NA,NA,30,NA,25,30,25,30,26,23,24,23,33,17,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,10,NA,NA,NA,NA
"163",1989-06-12,15,NA,20,27,13,18,14,15,18,16,NA,12,NA,NA,NA,NA,32,NA,27,31,27,32,27,21,27,23,33,24,NA,NA,NA,NA,0,0,0,0,0,0,3,0,0,0,NA,0,NA,NA,NA,NA
"164",1989-06-13,15,NA,18,26,14,20,15,16,15,18,NA,12,NA,NA,NA,NA,33,NA,22,31,25,33,23,20,27,28,33,26,NA,NA,NA,NA,0,0,34,0,0,0,356,0,0,0,NA,0,NA,NA,NA,NA
"165",1989-06-14,16,NA,16,26,13,18,14,16,16,16,NA,14,NA,NA,NA,NA,29,NA,31,32,25,30,17,20,28,22,NA,27,NA,NA,NA,NA,0,0,2,0,0,29,84,2,0,360,NA,0,NA,NA,NA,NA
"166",1989-06-15,17,NA,20,NA,14,17,14,16,16,16,23,16,NA,NA,NA,NA,29,NA,30,32,25,27,16,21,28,20,32,22,NA,NA,NA,NA,0,0,0,0,0,0,91,0,0,0,89,0,NA,NA,NA,NA
"167",1989-06-16,14,NA,17,27,12,18,16,16,16,18,24,18,NA,NA,NA,NA,31,NA,30,32,26,31,29,21,26,22,NA,20,NA,NA,NA,NA,0,0,0,0,0,0,53,0,0,0,0,345,NA,NA,NA,NA
"168",1989-06-17,15,NA,18,27,12,20,19,15,16,16,25,16,NA,NA,NA,NA,31,NA,31,32,26,32,27,24,26,23,NA,25,NA,NA,NA,NA,0,0,0,0,0,11,5,0,0,0,NA,375,NA,NA,NA,NA
"169",1989-06-18,16,NA,20,28,11,17,18,13,16,17,25,15,NA,NA,NA,NA,27,NA,30,33,27,29,28,25,27,24,NA,18,NA,NA,NA,NA,156,0,0,0,0,0,0,0,0,10,NA,10,NA,NA,NA,NA
"170",1989-06-19,15,NA,19,NA,12,17,19,12,16,14,NA,14,NA,NA,NA,NA,26,NA,31,33,28,29,31,23,29,23,NA,16,NA,NA,NA,NA,372,0,0,0,0,42,0,0,0,0,3,145,NA,NA,NA,NA
"171",1989-06-20,14,NA,23,25,13,16,19,15,18,16,24,15,NA,NA,NA,NA,26,NA,32,30,26,28,27,24,30,24,31,21,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,20,5,NA,NA,NA,NA
"172",1989-06-21,12,NA,22,26,13,18,21,15,18,16,NA,16,NA,NA,NA,NA,29,NA,33,28,20,31,25,24,29,25,32,24,NA,NA,NA,NA,0,1,0,0,0,0,119,0,0,0,0,0,NA,NA,NA,NA
"173",1989-06-22,13,NA,21,NA,11,20,22,17,13,17,NA,17,NA,NA,NA,NA,31,NA,34,30,21,32,28,22,21,25,NA,24,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,10,NA,NA,NA,NA
"174",1989-06-23,15,NA,22,24,10,21,21,18,14,17,NA,18,NA,NA,NA,NA,33,NA,33,27,24,32,32,23,22,28,NA,21,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,30,190,NA,NA,NA,NA
"175",1989-06-24,16,NA,23,24,12,18,18,18,14,21,22,18,NA,NA,NA,NA,35,NA,33,29,25,34,27,23,27,28,31,22,NA,NA,NA,NA,0,0,0,0,0,0,28,0,0,0,290,210,NA,NA,NA,NA
"176",1989-06-25,16,NA,22,25,10,19,17,17,15,19,NA,18,NA,NA,NA,NA,34,NA,35,30,22,34,30,22,29,26,32,26,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,10,NA,NA,NA,NA
"177",1989-06-26,16,NA,22,26,11,19,21,17,16,21,25,20,NA,NA,NA,NA,34,NA,35,29,20,32,32,21,29,24,31,31,NA,NA,NA,NA,0,4,0,0,17,0,175,0,0,0,20,0,NA,NA,NA,NA
"178",1989-06-27,18,NA,21,26,12,18,21,14,14,19,24,20,NA,NA,NA,NA,32,NA,36,32,19,30,33,24,18,24,32,24,NA,NA,NA,NA,0,59,0,0,72,0,0,2,88,10,10,90,NA,NA,NA,NA
"179",1989-06-28,14,NA,21,27,8,17,20,14,11,19,NA,20,NA,NA,NA,NA,31,NA,34,33,18,30,27,20,20,25,30,21,NA,NA,NA,NA,0,151,0,0,80,0,33,0,0,0,0,325,NA,NA,NA,NA
"180",1989-06-29,17,NA,19,27,9,19,18,12,13,18,23,18,NA,NA,NA,NA,33,NA,31,32,19,32,26,21,17,27,33,30,NA,NA,NA,NA,0,86,60,0,36,0,0,0,87,0,41,0,NA,NA,NA,NA
"181",1989-06-30,19,NA,18,27,8,21,14,14,13,20,24,20,NA,NA,NA,NA,32,NA,30,32,20,34,28,22,22,28,32,29,NA,NA,NA,NA,0,115,0,0,25,0,0,0,0,0,0,0,NA,NA,NA,NA
"182",1989-07-01,19,NA,19,27,14,21,17,18,14,18,NA,17,NA,NA,NA,NA,34,NA,32,33,20,34,29,22,21,28,32,24,NA,NA,NA,NA,0,67,0,0,9,0,0,0,20,0,0,0,NA,NA,NA,NA
"183",1989-07-02,19,NA,20,NA,10,21,19,18,14,18,23,15,NA,NA,NA,NA,34,NA,26,NA,21,34,32,22,21,27,32,19,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA
"184",1989-07-03,16,NA,21,27,10,20,20,15,14,19,NA,15,NA,NA,NA,NA,36,NA,25,32,24,35,30,23,24,26,32,20,NA,NA,NA,NA,1,0,1,0,0,0,0,18,0,0,0,70,NA,NA,NA,NA
"185",1989-07-04,18,NA,19,27,11,20,19,15,14,19,NA,18,NA,NA,NA,NA,32,NA,24,32,26,30,28,22,22,27,31,24,NA,NA,NA,NA,0,0,3,0,0,0,0,7,75,0,5,30,NA,NA,NA,NA
"186",1989-07-05,18,NA,21,27,13,20,19,16,15,20,23,17,NA,NA,NA,NA,28,NA,23,34,29,30,24,23,27,28,30,25,NA,NA,NA,NA,0,0,125,0,0,6,521,24,0,0,160,0,NA,NA,NA,NA
"187",1989-07-06,18,NA,21,27,15,20,20,17,18,20,24,18,NA,NA,NA,NA,32,NA,26,35,25,29,28,22,31,29,30,26,NA,NA,NA,NA,0,0,1,0,127,0,3,78,72,0,231,0,NA,NA,NA,NA
"188",1989-07-07,15,NA,21,27,17,17,20,15,19,20,24,17,NA,NA,NA,NA,32,NA,26,35,22,29,33,23,26,29,31,30,NA,NA,NA,NA,0,63,18,0,122,0,38,0,4,0,10,0,NA,NA,NA,NA
"189",1989-07-08,16,NA,22,27,16,19,19,17,17,20,25,20,NA,NA,NA,NA,34,NA,32,35,17,32,29,21,22,24,31,30,NA,NA,NA,NA,0,91,3,0,38,0,0,0,39,210,0,0,NA,NA,NA,NA
"190",1989-07-09,19,NA,21,27,13,20,17,16,16,19,NA,22,NA,NA,NA,NA,32,NA,36,32,21,31,31,20,25,28,29,25,NA,NA,NA,NA,0,22,0,0,8,0,0,0,18,20,0,65,NA,NA,NA,NA
"191",1989-07-10,17,NA,23,27,13,18,23,17,16,20,23,22,NA,NA,NA,NA,31,NA,32,NA,24,32,32,21,20,26,29,28,NA,NA,NA,NA,0,0,0,NA,2,0,15,0,42,0,330,25,NA,NA,NA,NA
"192",1989-07-11,17,NA,18,26,15,20,22,17,14,18,NA,20,NA,NA,NA,NA,30,NA,35,33,23,32,32,23,25,23,NA,32,NA,NA,NA,NA,0,0,0,0,0,4,0,0,0,340,0,0,NA,NA,NA,NA
"193",1989-07-12,17,NA,24,NA,13,18,19,16,15,20,26,21,NA,NA,NA,NA,29,NA,35,33,23,30,27,24,27,27,32,32,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"194",1989-07-13,15,NA,22,26,12,19,16,15,14,20,NA,19,NA,NA,NA,NA,33,NA,33,33,23,33,22,23,26,27,32,22,NA,NA,NA,NA,0,4,13,0,0,0,46,0,0,0,3,435,NA,NA,NA,NA
"195",1989-07-14,17,NA,20,27,11,21,17,17,14,20,24,20,NA,NA,NA,NA,35,NA,28,34,24,35,28,22,23,29,31,29,NA,NA,NA,NA,0,1,63,0,0,0,33,0,0,0,119,5,NA,NA,NA,NA
"196",1989-07-15,14,NA,23,27,11,20,16,16,11,21,NA,20,NA,NA,NA,NA,34,NA,30,36,26,34,28,24,25,24,32,28,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,130,201,5,NA,NA,NA,NA
"197",1989-07-16,18,NA,24,27,14,21,16,14,15,20,22,19,NA,NA,NA,NA,35,NA,33,35,26,36,23,25,29,25,31,22,NA,NA,NA,NA,0,0,0,0,0,0,259,0,0,40,130,960,NA,NA,NA,NA
"198",1989-07-17,17,NA,22,NA,13,22,16,14,14,23,23,19,NA,NA,NA,NA,36,NA,27,34,22,36,24,24,27,28,32,23,NA,NA,NA,NA,0,0,347,NA,0,0,91,0,0,0,0,45,NA,NA,NA,NA
"199",1989-07-18,17,NA,20,NA,14,23,18,18,16,24,NA,20,NA,NA,NA,NA,37,NA,29,NA,26,36,28,25,27,30,30,26,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,330,0,NA,NA,NA,NA
"200",1989-07-19,19,NA,24,25,11,23,18,16,12,25,23,21,NA,NA,NA,NA,37,NA,33,29,27,37,29,30,25,30,NA,28,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA
"201",1989-07-20,21,NA,24,NA,14,21,20,17,14,23,26,21,NA,NA,NA,NA,38,NA,31,31,30,36,23,22,29,27,NA,31,NA,NA,NA,NA,0,0,0,0,0,86,165,0,0,110,0,0,NA,NA,NA,NA
"202",1989-07-21,20,NA,25,26,14,20,18,18,17,24,NA,23,NA,NA,NA,NA,34,NA,29,32,32,34,23,23,33,30,32,32,NA,NA,NA,NA,0,0,105,0,0,29,0,128,27,20,0,0,NA,NA,NA,NA
"203",1989-07-22,20,NA,25,27,18,20,19,17,19,24,26,23,NA,NA,NA,NA,36,NA,27,31,32,32,28,23,32,31,33,33,NA,NA,NA,NA,0,14,246,0,5,0,0,235,3,0,NA,0,NA,NA,NA,NA
"204",1989-07-23,19,NA,25,NA,19,18,23,16,22,25,NA,22,NA,NA,NA,NA,34,NA,26,30,30,30,32,22,32,31,33,34,NA,NA,NA,NA,0,10,318,0,0,0,0,30,0,0,NA,0,NA,NA,NA,NA
"205",1989-07-24,16,NA,24,26,18,20,21,17,20,25,27,23,NA,NA,NA,NA,33,NA,35,32,29,31,32,23,30,31,32,33,NA,NA,NA,NA,0,0,4,0,0,0,0,5,20,20,0,0,NA,NA,NA,NA
"206",1989-07-25,19,NA,21,27,15,19,23,16,18,23,27,23,NA,NA,NA,NA,33,NA,30,32,24,31,33,24,29,27,33,34,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,490,0,0,NA,NA,NA,NA
"207",1989-07-26,19,NA,22,27,15,20,24,17,18,20,27,23,NA,NA,NA,NA,35,NA,29,33,26,33,36,23,27,29,32,30,NA,NA,NA,NA,0,0,0,0,0,0,51,0,0,0,0,290,NA,NA,NA,NA
"208",1989-07-27,18,NA,17,28,12,21,22,18,16,20,NA,23,NA,NA,NA,NA,33,NA,32,33,25,33,33,23,27,23,33,32,NA,NA,NA,NA,0,0,0,0,0,0,51,0,0,130,0,5,NA,NA,NA,NA
"209",1989-07-28,18,NA,19,NA,12,22,19,18,15,19,25,23,NA,NA,NA,NA,34,NA,32,31,25,35,31,24,27,25,32,30,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,190,NA,175,NA,NA,NA,NA
"210",1989-07-29,19,NA,22,23,13,22,17,16,16,20,NA,23,NA,NA,NA,NA,34,NA,31,25,22,34,27,24,28,25,33,28,NA,NA,NA,NA,24,0,0,NA,44,1,0,0,0,10,NA,235,NA,NA,NA,NA
"211",1989-07-30,18,NA,22,23,14,19,18,18,16,23,NA,23,NA,NA,NA,NA,35,NA,30,25,18,34,28,24,22,30,32,29,NA,NA,NA,NA,0,166,0,NA,68,0,0,0,7,40,NA,15,NA,NA,NA,NA
"212",1989-07-31,19,NA,23,23,9,22,18,18,13,23,24,22,NA,NA,NA,NA,38,NA,32,31,20,36,22,24,23,32,32,30,NA,NA,NA,NA,0,78,0,0,5,7,30,0,1,0,NA,75,NA,NA,NA,NA
"213",1989-08-01,18,NA,23,26,9,23,19,17,13,22,NA,23,NA,NA,NA,NA,37,NA,34,30,22,37,27,24,22,31,31,25,NA,NA,NA,NA,0,61,0,0,0,0,0,0,0,0,NA,475,NA,NA,NA,NA
"214",1989-08-02,18,NA,24,25,9,22,18,15,11,19,22,23,NA,NA,NA,NA,37,NA,33,33,24,36,29,24,24,30,30,31,NA,NA,NA,NA,0,4,0,0,0,24,36,0,0,10,51,160,NA,NA,NA,NA
